Version Number,File Name,LOC_Touched,NumberRevisions,NumberBugFix,LOC_Added,MAX_LOC_Added,Chg_Set_Size,Max_Chg_Set,AVG_Chg_Set,Avg_LOC_Added,Bugginess
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,91,1,0,91,91,159,159,159.0,91.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,151,1,0,151,151,159,159,159.0,151.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,145,1,0,145,145,159,159,159.0,145.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,193,1,0,193,193,159,159,159.0,193.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,164,1,0,164,164,159,159,159.0,164.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,692,1,0,692,692,159,159,159.0,692.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,36,1,0,36,36,159,159,159.0,36.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,46,1,0,46,46,159,159,159.0,46.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,28,1,0,28,28,159,159,159.0,28.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,116,1,0,116,116,159,159,159.0,116.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,95,1,0,95,95,159,159,159.0,95.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,33,1,0,33,33,159,159,159.0,33.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,212,1,0,212,212,159,159,159.0,212.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,176,1,0,176,176,159,159,159.0,176.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,101,1,0,101,101,159,159,159.0,101.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,174,1,0,174,174,159,159,159.0,174.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,107,1,0,107,107,159,159,159.0,107.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,239,1,0,239,239,159,159,159.0,239.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,234,1,0,234,234,159,159,159.0,234.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,339,1,0,339,339,159,159,159.0,339.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,380,1,0,380,380,159,159,159.0,380.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,281,1,0,281,281,159,159,159.0,281.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,38,1,0,38,38,159,159,159.0,38.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,87,1,0,87,87,159,159,159.0,87.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,26,1,0,26,26,159,159,159.0,26.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,96,1,0,96,96,159,159,159.0,96.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,157,1,0,157,157,159,159,159.0,157.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,169,1,0,169,169,159,159,159.0,169.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,148,1,0,148,148,159,159,159.0,148.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,127,1,0,127,127,159,159,159.0,127.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,204,1,0,204,204,159,159,159.0,204.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,75,1,0,75,75,159,159,159.0,75.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,77,1,0,77,77,159,159,159.0,77.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,109,1,0,109,109,159,159,159.0,109.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,504,1,0,504,504,159,159,159.0,504.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,165,1,0,165,165,159,159,159.0,165.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,76,1,0,76,76,159,159,159.0,76.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,936,1,0,936,936,159,159,159.0,936.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,61,1,0,61,61,159,159,159.0,61.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,84,1,0,84,84,159,159,159.0,84.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,73,1,0,73,73,159,159,159.0,73.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,250,1,0,250,250,159,159,159.0,250.0,false
4.2.1,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,153,1,0,153,153,159,159,159.0,153.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,323,1,0,323,323,159,159,159.0,323.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,76,1,0,76,76,159,159,159.0,76.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,227,2,1,226,226,204,159,102.0,113.0,true
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,84,1,0,84,84,159,159,159.0,84.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,117,1,0,117,117,159,159,159.0,117.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,74,1,0,74,74,159,159,159.0,74.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,627,2,1,625,621,200,159,100.0,312.5,true
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,164,1,0,164,164,159,159,159.0,164.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,64,1,0,64,64,159,159,159.0,64.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,329,1,0,329,329,159,159,159.0,329.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,65,1,0,65,65,159,159,159.0,65.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,73,1,0,73,73,159,159,159.0,73.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,261,1,0,261,261,159,159,159.0,261.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,39,1,0,39,39,159,159,159.0,39.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,56,1,0,56,56,159,159,159.0,56.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,187,1,0,187,187,159,159,159.0,187.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,512,1,0,512,512,159,159,159.0,512.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,101,1,0,101,101,159,159,159.0,101.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,64,1,0,64,64,159,159,159.0,64.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,180,1,0,180,180,159,159,159.0,180.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,25,1,0,25,25,159,159,159.0,25.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,51,1,0,51,51,159,159,159.0,51.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,184,1,0,184,184,159,159,159.0,184.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,163,1,0,163,163,159,159,159.0,163.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1126,1,0,1126,1126,159,159,159.0,1126.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,135,1,0,135,135,159,159,159.0,135.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,752,1,0,752,752,159,159,159.0,752.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,168,1,0,168,168,159,159,159.0,168.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,444,1,0,444,444,159,159,159.0,444.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,872,1,0,872,872,159,159,159.0,872.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,295,1,0,295,295,159,159,159.0,295.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,657,1,0,657,657,159,159,159.0,657.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33,1,0,33,33,159,159,159.0,33.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,106,1,0,106,106,159,159,159.0,106.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,179,1,0,179,179,159,159,159.0,179.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,2021,2,1,2009,2009,204,159,102.0,1004.5,true
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,61,1,0,61,61,159,159,159.0,61.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,421,1,0,421,421,159,159,159.0,421.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,115,1,0,115,115,159,159,159.0,115.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,104,1,0,104,104,159,159,159.0,104.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,69,1,0,69,69,159,159,159.0,69.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,1,0,77,77,159,159,159.0,77.0,false
4.2.1,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,1,0,476,476,159,159,159.0,476.0,false
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,168,3,1,28,21,18,13,6.0,9.333333,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,45,3,1,44,33,57,41,19.0,14.666667,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,6,2,1,1,1,58,45,29.0,0.5,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,5,1,1,2,2,45,45,45.0,2.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,2,1,1,0,0,45,45,45.0,0.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,3,1,1,2,2,45,45,45.0,2.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,2,1,1,1,1,45,45,45.0,1.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,10,2,2,1,1,86,45,43.0,0.5,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,6,1,1,1,1,45,45,45.0,1.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,3,1,1,1,1,45,45,45.0,1.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,2,1,1,1,1,45,45,45.0,1.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,2,1,1,1,1,45,45,45.0,1.0,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,4,2,2,1,1,86,45,43.0,0.5,true
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,3,1,1,1,1,45,45,45.0,1.0,true
4.2.1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,2,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,3,1,1,3,3,45,45,45.0,3.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,4,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,9,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,126,3,2,10,10,94,45,31.333334,3.3333333,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,290,2,1,7,5,57,45,28.5,3.5,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,3,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,3,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,1,1,1,0,0,45,45,45.0,0.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,10,4,4,0,0,93,45,23.25,0.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,4,2,2,1,1,86,45,43.0,0.5,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,3,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,47,2,2,30,28,50,45,25.0,15.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,5,1,1,1,1,45,45,45.0,1.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,17,2,1,14,12,49,45,24.5,7.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,27,5,5,0,0,59,45,11.8,0.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,3,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,3,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,15,3,3,14,6,53,45,17.666666,4.6666665,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,5,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,8,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,4,1,1,3,3,45,45,45.0,3.0,true
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,6,2,2,3,2,47,45,23.5,1.5,true
4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,2,1,1,1,1,45,45,45.0,1.0,true
4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,5,1,1,1,1,45,45,45.0,1.0,true
4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,5,1,1,2,2,45,45,45.0,2.0,true
4.2.1,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,4,1,1,2,2,45,45,45.0,2.0,true
